userId,movieId,ratting,timestamp,last,histHighRatedMovieIds,negHistMovieIds,gender,age,occupation,zipCode,title,genres,label
3532,2858,5,978231752,1.0,225|500|788|1006|2724|1479|1459|1584|3783|36,2231|1679|58|1504|1340|247|343|3881|1787|63,F,35,14,10028,American Beauty (1999),Comedy|Drama,1
4501,2858,5,964989798,1.0,1201|2944|1291|2924|2947|2951|457|3793|2948|1275,2713|3018|2148|1151|151|410|3586|1365|694|112,M,25,17,94118,American Beauty (1999),Comedy|Drama,1
5261,2858,4,961367329,1.0,1084|34|1208|1186|1104|1263|1954|2313|1172|1272,2301|332|1643|2313|3639|39|814|2173|3141|3353,M,35,12,10025,American Beauty (1999),Comedy|Drama,1
5925,2858,1,959813284,1.0,362|3471|1200|2455|2640|2985|2011|2012|608|1230,3762|1024|27|1973|3696|1273|3950|265|3521|2265,F,25,0,90035-4444,American Beauty (1999),Comedy|Drama,0
46,3280,5,977979487,1.0,1979|1980|1981|1407|1717|3273|2338|1644|1327|1261,303|603|2450|2030|2467|2771|2430|3763|521|1413,M,18,19,75602,"Baby, The (1973)",Horror,1
47,34,4,977978774,1.0,1221|1208|2804|1956|1247|1041|1213|249|1949|17,2731|2023|2997|3173|763|3766|862|1887|286|2197,M,18,4,94305,Babe (1995),Children's|Comedy|Drama,1
837,34,4,975360920,1.0,2028|2944|2948|3654|3418|3307|1276|3417|2791|1188,2123|546|2755|1363|2301|1550|732|152|2845|1122,M,56,7,08540,Babe (1995),Children's|Comedy|Drama,1
1049,34,5,974962923,1.0,1391|213|527|2858|866|503|2028|994|1719|247,2832|2261|2110|2312|3780|1064|94|34|812|3910,M,45,14,95002,Babe (1995),Children's|Comedy|Drama,1
2220,34,4,974600241,1.0,608|2762|2804|1304|1537|2396|3114|1278|1294|2863,1045|3116|3508|1036|870|2209|1922|3922|2155|3170,F,50,3,95451-9554,Babe (1995),Children's|Comedy|Drama,1
3166,34,3,968825237,1.0,1387|1617|2858|50|296|1148|1089|2997|924|2716,1708|3463|2124|2715|2323|2243|317|2750|669|2591,M,18,4,32607,Babe (1995),Children's|Comedy|Drama,0
3397,34,5,967481763,1.0,3683|3152|2966|111|1734|1952|1225|306|1419|919,3347|308|1019|3607|1866|1070|1356|699|688|1990,M,25,5,55414,Babe (1995),Children's|Comedy|Drama,1
3744,34,5,966140675,1.0,3706|2294|1230|909|150|1208|1784|2683|1517|3105,1866|1280|1674|3306|2342|1206|3489|2830|458|788,M,25,0,60645,Babe (1995),Children's|Comedy|Drama,1
3883,34,4,967134285,1.0,2369|1784|2858|3189|2997|2599|1265,3915|2029|2263|2651|3345|533|635,M,50,16,78411,Babe (1995),Children's|Comedy|Drama,1
4844,34,5,962843777,1.0,608|2396|296|628|110|62|1610|1358|2336|150,2429|1910|55|3437|2321|942|2655|1863|3423|3733,M,45,7,03840,Babe (1995),Children's|Comedy|Drama,1
49,2311,3,978814070,1.0,1554|1252|3741|1952|3362|3735|1204|1193|296|2858,1896|3666|493|2597|1611|715|3946|1950|572|3448,M,18,12,77084,2010 (1984),Mystery|Sci-Fi,0
5221,2311,5,961558120,1.0,1267|903|904|924|1086|1964|911|3445|350|3706,2411|3636|1365|598|773|2885|82|2756|1431|3927,F,56,1,96734,2010 (1984),Mystery|Sci-Fi,1
50,1544,3,977961307,1.0,2858|2160|3863|3565|2791|2312|2948|3155|266|3861,2282|2760|1181|3821|2263|1202|1225|2457|2110|3935,F,25,2,98133,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller,0
147,1544,2,977358524,1.0,2764|1059|440|11|1810|3793|1240|3408|3623|3513,2401|3199|10|3082|1892|1825|1164|2894|201|484,M,18,4,91360,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller,0
1166,1544,4,974869856,1.0,2858|2791|3160|1673|3481|2291|2160|480|1580|3555,2711|3622|2614|2110|1660|3946|3678|3161|1572|1041,M,56,6,94030,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller,1
1801,1544,4,974698955,1.0,1097|2858|1259|2291|110|480|144|524|3450|266,1365|3545|613|513|554|3341|275|2304|889|2514,F,25,6,54729,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller,1
2311,1544,4,974484340,1.0,2858|538|3408|1259|3510|3148|3160|1035|3450|524,2305|3236|579|480|1172|2039|3315|1611|1237|545,F,25,4,22902,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller,1
3849,1544,4,965879862,1.0,1270|2021|2662|1580|1129|2528|1375|1573|3701|674,2440|249|542|973|2739|2013|526|10|757|1897,M,35,0,14086,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller,1
5298,1544,5,961006225,1.0,1527|1376|1909|780|2011|2105|1019|2012|2393|1371,940|155|416|1979|775|951|2098|2732|1165|644,M,35,17,55126,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller,1
53,581,5,977990888,1.0,148|268|1836|3045|893|2154|1043|1522|193|184,226|2260|447|923|2097|3049|2230|1597|2150|2975,M,25,0,96931,"Celluloid Closet, The (1995)",Documentary,1
54,3507,5,977944889,1.0,2150|909|235|3671|3037|1641|3421|2791|34|1079,951|2191|3365|2211|835|142|1734|2059|1275|3679,M,50,1,56723,"Odd Couple, The (1968)",Comedy,1
1241,3507,5,979098386,1.0,2746|3591|3033|1035|1580|648|661|1544|1600|3,673|971|787|1459|2038|2667|2314|3918|1698|1217,M,1,10,11803,"Odd Couple, The (1968)",Comedy,1
55,356,5,977948435,1.0,527|3114|1704|110|2762|589|2761|1784|457|150,555|2180|191|3076|684|1034|1517|1026|2665|2154,F,35,12,55303,Forrest Gump (1994),Comedy|Romance|War,1
215,356,5,979174998,1.0,1372|24|2628|316|3755|3793|3354|3745|2021|1,2799|596|419|2949|2371|1622|2512|2242|1036|2042,M,35,14,92075,Forrest Gump (1994),Comedy|Romance|War,1
322,356,5,978049349,1.0,3494|368|1276|1304|2324|3363|3072|1948|2870|1259,2802|2405|1587|2502|1561|3599|1328|2207|2654|2397,M,56,17,55117,Forrest Gump (1994),Comedy|Romance|War,1
2051,356,5,974663634,1.0,1748|1921|2699|1573|329|2012|1676|2393|1603|647,3662|753|3015|3162|1947|2677|3435|1419|2605|551,M,35,7,93906,Forrest Gump (1994),Comedy|Romance|War,1
3020,356,4,1036709647,1.0,1277|1912|58|902|2243|25|357|1226|911|1639,277|272|3673|1957|492|199|3094|3157|3660|3938,F,35,7,60302,Forrest Gump (1994),Comedy|Romance|War,1
3036,356,4,972257344,1.0,1036|1955|2000|906|2921|1246|2353|3763|2401|2541,3540|681|1690|3831|3153|24|611|2293|3304|3064,M,56,13,14843,Forrest Gump (1994),Comedy|Romance|War,1
3396,356,2,967485838,1.0,1136|1214|3462|1370|165|1036|180|3052|3785|3793,341|1773|2701|2245|3235|1726|150|1085|1342|2837,M,25,12,15217,Forrest Gump (1994),Comedy|Romance|War,0
4583,356,4,964364784,1.0,3148|1242|1250|1293|1226|3671|2861|1304|1270|955,3758|1771|3564|2399|2055|3716|2607|3507|3156|3624,M,50,1,48371,Forrest Gump (1994),Comedy|Romance|War,1
5021,356,5,962585308,1.0,2944|1263|1272|2067|969|1208|897|1090|1408|3066,435|1434|2648|790|3296|2825|841|3185|769|1236,M,50,6,90504,Forrest Gump (1994),Comedy|Romance|War,1
5776,356,5,962229290,1.0,1266|1704|1089|2507|3617|3408|3328|3317|2391|2890,1304|773|2399|3921|1013|1105|1734|2485|2784|3201,M,18,12,97205,Forrest Gump (1994),Comedy|Romance|War,1
5809,356,3,957989922,1.0,2359|2395|125|1517|574|357|440|3060|417|11,1069|2433|211|2520|1656|1347|3894|466|225|2401,M,25,7,37206,Forrest Gump (1994),Comedy|Romance|War,0
56,514,3,977939927,1.0,39|3114|1923|588|1641|2542|2321|2706|440|2302,2603|1648|1874|248|700|1892|2326|3638|1246|345,M,35,20,60440,"Ref, The (1994)",Comedy,0
1459,514,5,974842380,1.0,2997|1265|2289|2599|3060|176|2883|2395|1641|1885,3096|2159|1517|3012|2797|1261|2293|2702|1608|3640,F,25,0,80027,"Ref, The (1994)",Comedy,1
57,1242,4,977936132,1.0,3786|1198|3694|1228|1196|1274|1225|1258|2804|1090,20|1378|1474|1689|2303|483|2987|3602|1807|1458,M,18,19,30350,Glory (1989),Action|Drama|War,1
267,1242,4,1003251850,1.0,1250|2858|2791|3730|3555|3831|3357|2239|232|3911,248|2313|1273|878|1181|157|1720|1042|1600|2592,M,45,12,55001,Glory (1989),Action|Drama|War,1
750,1242,4,976064605,1.0,1237|3089|1957|926|3260|1172|3363|515|1186|1956,2837|3839|1201|3060|3252|3747|2244|469|2314|711,F,35,9,13066,Glory (1989),Action|Drama|War,1
1135,1242,5,974882112,1.0,1573|2094|2681|2549|1917|338|172|3745|527|2028,2876|3476|3051|911|2537|2500|2342|279|1475|3550,M,50,13,98201,Glory (1989),Action|Drama|War,1
1476,1242,4,974753678,1.0,1617|34|2203|1208|2762|1280|2571|531|2020|2324,2180|3170|1082|2995|2339|640|1897|64|376|2558,F,18,0,91030,Glory (1989),Action|Drama|War,1
2545,1242,4,974258536,1.0,3222|2804|1198|1307|1196|1225|1293|2313|1231|1240,3833|3431|3383|189|1420|2661|944|1057|3712|297,M,56,13,37830,Glory (1989),Action|Drama|War,1
2705,1242,5,973298612,1.0,1356|1374|1375|524|1200|1954|3421|593|608|1358,19|2793|1384|2478|1585|148|3913|505|1626|730,M,25,1,27713,Glory (1989),Action|Drama|War,1
3366,1242,3,968014928,1.0,1129|1196|1198|3703|1222|1374|1036|2000|1220|1240,299|3724|2572|1395|2486|2027|2252|743|3212|245,M,35,14,08750,Glory (1989),Action|Drama|War,0
58,66,1,977942466,1.0,2364|316|780|2613|3033|2668|2034|788|435|2986,3642|1172|2667|1350|3438|344|2328|3215|690|3135,M,25,2,30303,Lawnmower Man 2: Beyond Cyberspace (1996),Sci-Fi|Thriller,0
59,1244,2,1041968335,1.0,515|608|1935|2028|1269|1284|903|905|3871|953,991|3324|344|715|2398|296|3882|2546|756|1662,F,50,1,55413,Manhattan (1979),Comedy|Drama|Romance,0
1443,1244,4,974757772,1.0,2997|3730|1219|1912|1952|3421|1225|1208|1084|2761,3767|1819|2305|635|826|164|1896|2768|1401|2036,M,35,2,98055,Manhattan (1979),Comedy|Drama|Romance,1
3497,1244,4,967182849,1.0,2920|1230|1264|1277|1307|1172|2331|898|17|2935,864|427|1351|241|200|2768|2623|2804|1894|3224,F,35,2,94109,Manhattan (1979),Comedy|Drama|Romance,1
5825,1244,4,1018033068,1.0,3408|3554|3897|3910|3949|3852|3948|3911|3538|3005,2662|2409|897|3834|2398|2016|44|429|2065|1589,F,25,4,43201,Manhattan (1979),Comedy|Drama|Romance,1
60,2583,4,977932390,1.0,356|3176|3386|1422|1459|1625|1711|1597|350|1092,3464|772|1084|1190|3439|1928|1374|2632|1906|2437,M,50,1,72118,Cookie's Fortune (1999),Mystery,1
876,2583,3,975272316,1.0,198|1748|3044|2686|800|3176|1732|164|1625|1645,1011|1783|3919|613|16|2256|1223|481|3579|1916,M,25,4,43202,Cookie's Fortune (1999),Mystery,0
61,3908,1,977903456,1.0,1721|3578|3753|3827|3897|3948|3882|3785|3646,2393|2811|1259|3202|2678|3844|1520|2574|2019,M,25,17,95122,Urban Legends: Final Cut (2000),Horror,0
1309,3908,3,974783244,1.0,356|852|3327|3555|3827|3408|3298|3617|3316|3301,3011|3198|2954|335|3708|2874|954|1213|3147|2611,M,25,14,76051,Urban Legends: Final Cut (2000),Horror,0
1923,3908,4,974691495,1.0,1969|1986|3948|3751|3851|3882|3785|3793|3826|3273,2618|2546|3791|2453|2786|2374|3196|1391|1552|3093,M,35,7,90026,Urban Legends: Final Cut (2000),Horror,1
2669,3908,3,987374627,1.0,1674|25|3793|3510|3578|3409|3354|3717|3484|3826,1050|2815|2146|2755|1258|785|886|1012|1372|2284,M,45,0,24541,Urban Legends: Final Cut (2000),Horror,0
65,953,5,1041090068,1.0,1294|3448|1298|3066|2815|3147|260|2628|1210|2194,2023|3482|1585|3370|1913|3441|1392|1937|523|822,M,35,12,55803,It's a Wonderful Life (1946),Drama,1
67,902,5,977887126,1.0,3685|2067|3471|3424|1954|2398|1287|909|994|1962,583|256|1777|1900|3206|1520|3481|2421|818|1801,F,50,5,60181,Breakfast at Tiffany's (1961),Drama|Romance,1
68,2797,3,991376219,1.0,2064|2324|223|2355|2300|2657|1966|1270|1517|1747,158|3206|1754|276|1433|500|4|3248|655|2499,M,18,4,53706,Big (1988),Comedy|Fantasy,0
881,2797,4,1014315704,1.0,513|1269|1294|1197|1968|1259|2300|2918|1288|2791,1383|3163|1831|3703|456|3060|337|2059|2090|2440,M,18,14,76401,Big (1988),Comedy|Fantasy,1
913,2797,5,1031018219,1.0,2410|1954|3255|3396|2716|2402|2403|1242|592|3793,3853|3645|1193|969|3558|3652|3193|846|3409|3192,M,25,0,20744-6223,Big (1988),Comedy|Fantasy,1
1724,2797,4,976444955,1.0,1185|2409|2410|2411|1954|1917|1246|42|2710|804,2143|471|2360|3849|657|508|319|1429|3314|1955,M,18,4,00961,Big (1988),Comedy|Fantasy,1
1763,2797,3,974702209,1.0,1265|3114|2716|2918|2791|1784|3671|1220|1257|3948,821|3873|2514|552|138|346|1266|620|774|2390,M,35,7,76248,Big (1988),Comedy|Fantasy,0
1834,2797,5,1038179842,1.0,2699|3155|3005|2710|3016|3219|968|2574|1959|2013,208|2460|1340|3639|1515|366|2114|53|2591|3872,M,35,5,10990,Big (1988),Comedy|Fantasy,1
2666,2797,5,973449641,1.0,1270|1278|1197|2174|1963|2791|1265|2915|3873|3361,3893|417|859|1272|927|737|1360|78|3339|570,M,45,16,63128,Big (1988),Comedy|Fantasy,1
5022,2797,5,962582135,1.0,2944|1240|1303|969|1931|923|2872|2174|367|2968,2188|1462|2986|1225|971|1921|2353|1902|1581|3939,M,35,7,91001,Big (1988),Comedy|Fantasy,1
73,3596,3,984369175,1.0,3868|2081|3552|1297|3087|3448|3033|2717|3052|3889,1508|29|1221|1084|1650|831|2744|1247|1178|1831,M,18,4,53706,Screwed (2000),Comedy,0
1705,3596,4,974798878,1.0,3865|2541|1917|2447|1777|1909|2706|3752|3481|3534,3728|2911|2598|3879|1690|3650|3530|684|1299|845,F,18,4,85033,Screwed (2000),Comedy,1
3031,3596,3,977118877,1.0,999|2616|1352|1598|1647|3911|3751|3514|648|3513,1462|1684|2204|2798|2969|945|1628|3615|1806|3555,M,18,4,48135,Screwed (2000),Comedy,0
75,2761,5,978750501,1.0,1460|2036|2152|216|2555|2683|2694|1911|3408|2392,2772|353|3345|3260|2916|1601|1251|1769|2323|2550,F,1,10,01748,"Iron Giant, The (1999)",Animation|Children's,1
142,2761,4,980559291,1.0,223|1|595|364|260|1196|3421|1198|3745|3160,3118|2053|1908|1722|2803|1702|956|2887|568|126,M,25,7,10011,"Iron Giant, The (1999)",Animation|Children's,1
1453,2761,5,974757175,1.0,2423|1097|2858|3179|2706|2683|2694|2433|223|2355,3065|2425|2451|2104|3104|122|1809|664|2313|3626,M,25,14,19444,"Iron Giant, The (1999)",Animation|Children's,1
1568,2761,5,974739384,1.0,589|2858|1704|3147|1219|1923|914|1784|3751|39,3913|1923|2792|606|2633|324|3494|3947|307|898,F,1,10,94086,"Iron Giant, The (1999)",Animation|Children's,1
2495,2761,2,974097069,1.0,339|1457|2805|1569|3512|3536|3743|73|3863|3114,1373|2375|1515|2252|3311|2597|1348|2224|1110|3754,F,18,4,56401,"Iron Giant, The (1999)",Animation|Children's,0
4633,2761,3,964037391,1.0,2498|2986|986|317|1713|169|1460|1806|238|1551,2074|3392|1595|1472|2316|3201|163|803|1762|3819,M,1,0,48302,"Iron Giant, The (1999)",Animation|Children's,0
4935,2761,5,962647698,1.0,912|1670|246|1148|296|2028|265|110|58|2858,1531|3284|3873|924|2902|2743|672|3413|3624|3021,M,35,17,62958,"Iron Giant, The (1999)",Animation|Children's,1
77,2907,1,977814298,1.0,2997|3751|2759|2599|3578|3174|2395|3081|2700|2762,3831|3348|3453|2292|878|1299|1288|1999|745|270,M,18,4,15321,Superstar (1999),Comedy,0
78,708,3,978571371,1.0,1171|2155|2302|1517|3282|1914|539|562|3247|417,2016|3363|446|1209|810|1011|141|2803|463|998,F,45,1,98029,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,0
895,708,4,975221768,1.0,1883|1784|3712|838|3052|345|45|728|2124|1580,2031|941|3720|3262|2036|2472|3225|2833|2063|3205,M,50,1,34683,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,1
3639,708,2,966489589,1.0,2423|3552|1641|356|3526|104|2795|441|3255|1753,1646|3624|2533|1017|1602|1221|2742|2062|1337|1428,M,18,4,78250,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,0
4925,708,4,962663746,1.0,3072|3361|3516|1288|1269|1885|3104|3685|2463|39,1783|1780|575|3237|371|1201|2451|216|3742|3918,F,35,6,55401,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,1
79,2126,3,977806080,1.0,3510|3409|800|1617|164|3476|3044|3176|2686|2024,1004|208|3218|822|1912|2731|62|1667|1606|3139,F,45,0,98103,Snake Eyes (1998),Action|Crime|Mystery|Thriller,0
2337,2126,4,974423867,1.0,1573|780|1370|3256|2273|165|379|648|1792|786,1214|3583|1471|1071|2499|2702|275|794|3622|3218,M,35,17,49424,Snake Eyes (1998),Action|Crime|Mystery|Thriller,1
2408,2126,5,974255584,1.0,1422|3101|1552|3176|225|230|1092|2881|185|2605,2360|59|3894|1962|1139|1110|3469|3202|1989|2997,F,45,1,01609,Snake Eyes (1998),Action|Crime|Mystery|Thriller,1
82,474,4,978816999,1.0,832|3044|230|1370|1722|10|3686|356|628|47,382|2442|1147|2795|3350|1409|3720|491|1073|369,M,25,17,48380,In the Line of Fire (1993),Action|Thriller,1
406,474,4,976655494,1.0,3098|953|2797|377|3505|3256|1097|1663|440|605,3487|2760|401|3475|1249|3191|2740|1662|3634|213,M,25,20,55105,In the Line of Fire (1993),Action|Thriller,1
4587,474,3,973296033,1.0,1188|17|2858|2997|2706|3555|3148|457|2028|3256,1603|3388|3646|3924|3475|857|2684|3355|44|4,M,35,14,07920,In the Line of Fire (1993),Action|Thriller,0
83,2162,3,977721218,1.0,2140|2161|2193|2005|2143|2453|2628|1967|2105|60,930|3292|121|2595|108|1398|3466|1422|304|720,F,25,2,94609,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children's|Fantasy,0
84,1394,1,977717915,1.0,1240|1291|457|1210|1196|1198|750|527|1222|2858,70|3743|3768|2890|1408|863|1851|299|1223|2627,M,18,4,53140,Raising Arizona (1987),Comedy,0
425,1394,5,976887288,1.0,832|813|1396|471|2112|2161|1276|1175|1294|1517,827|2336|3462|2663|3531|2638|2732|2057|2553|2737,M,25,12,55303,Raising Arizona (1987),Comedy,1
847,1394,5,975355080,1.0,2395|235|1968|2359|2144|1073|1885|2321|2747|3552,3249|1718|2153|1334|3781|276|3287|2242|2770|3849,F,25,7,80228,Raising Arizona (1987),Comedy,1
1230,1394,3,975623315,1.0,2161|586|2|318|50|3897|527|3265|296|1136,3450|939|2502|1650|775|3453|615|3531|1546|116,M,25,11,95125,Raising Arizona (1987),Comedy,0
5250,1394,5,1035073962,1.0,2325|3897|1259|1895|1676|2243|2572|1456|441|319,1760|3307|484|1604|2400|2714|3283|707|2163|1292,M,50,6,01545,Raising Arizona (1987),Comedy,1
5296,1394,4,965652392,1.0,1213|1259|1084|2728|1225|3152|1207|1235|1278|916,23|2479|2629|2434|1639|3203|2062|103|793|2501,F,1,0,27245,Raising Arizona (1987),Comedy,1
5414,1394,4,960264699,1.0,1991|2746|1976|2120|2617|366|3264|2327|2606|3709,3946|400|3038|1774|3308|809|3456|2994|3408|1019,M,1,10,07652,Raising Arizona (1987),Comedy,1
5456,1394,4,959913698,1.0,1265|1304|921|1288|2797|1259|2716|1963|3361|3244,3081|3221|2093|659|1631|2520|2003|1389|3853|2533,M,35,1,32312,Raising Arizona (1987),Comedy,1
86,54,4,983319953,1.0,1582|1760|2396|2454|260|1088|236|920|3005|3147,1571|3760|2214|237|520|669|303|1801|257|938,F,1,10,54467,"Big Green, The (1995)",Children's|Comedy,1
87,1215,3,977768358,1.0,1954|733|3178|3555|2006|3793|3639|2000|480|1610,2257|1235|2739|2714|454|3268|1460|390|913|1397,M,25,14,48360,Army of Darkness (1993),Action|Adventure|Comedy|Horror|Sci-Fi,0
1808,1215,2,974698797,1.0,3555|3594|720|595|783|1148|3114|3159|3175|112,2987|2313|499|3836|1339|257|1976|151|2462|1919,F,18,4,22031,Army of Darkness (1993),Action|Adventure|Comedy|Horror|Sci-Fi,0
88,2973,3,977696618,1.0,1293|1674|1956|1300|1172|3210|3072|3361|1961|2915,631|1209|1675|3193|1249|1154|3|1998|2114|1668,F,45,1,02476,Crimes and Misdemeanors (1989),Comedy,0
4684,2973,4,963668776,1.0,2132|1213|176|1304|2732|1094|2599|25|1041|3547,3946|624|2979|3057|2667|374|1993|2203|717|2606,F,25,0,04473,Crimes and Misdemeanors (1989),Comedy,1
4822,2973,3,962917430,1.0,1238|921|1172|1197|1270|1079|2804|1259|1288|1394,1300|412|983|3280|470|1146|3617|2307|1579|3030,F,35,0,01545,Crimes and Misdemeanors (1989),Comedy,0
4989,2973,3,962594043,1.0,1396|589|2501|2359|1466|474|3060|39|3418|230,432|1236|1384|2822|2517|1215|1244|3873|2676|3542,M,25,0,55121,Crimes and Misdemeanors (1989),Comedy,0
90,1429,5,993965451,1.0,2273|1284|913|903|3896|3408|3578|3948|3798|3863,3239|667|1401|3649|731|2858|3182|3435|755|231,M,56,13,85749,Jackie Chan's First Strike (1996),Action,1
4674,1429,5,982192947,1.0,2346|616|2530|2531|2521|2535|405|2688|3793|2701,460|3711|1208|916|1384|1181|1315|3392|929|2941,F,35,7,08318,Jackie Chan's First Strike (1996),Action,1
92,1556,1,986711877,1.0,2015|1291|592|3107|1101|292|368|1047|3257|886,1309|2368|2356|2407|267|1256|2832|3461|3275|3759,F,18,4,44243,Speed 2: Cruise Control (1997),Action|Romance|Thriller,0
2039,1556,2,974669047,1.0,1387|1954|3702|1408|110|1233|480|6|780|736,2159|1378|3061|320|435|2124|2053|314|2991|3637,M,50,16,60060,Speed 2: Cruise Control (1997),Action|Romance|Thriller,0
3361,1556,2,967688307,1.0,1089|474|2278|1625|350|2803|18|1917|1779|1616,573|3854|3351|1785|1774|2625|270|2097|2310|1725,M,25,4,91790,Speed 2: Cruise Control (1997),Action|Romance|Thriller,0
3868,1556,1,966034686,1.0,2763|992|1722|2490|1047|1518|2006|2125|1339|237,3313|3043|3812|679|3605|3730|1893|3620|1093|1831,M,18,12,73112,Speed 2: Cruise Control (1997),Action|Romance|Thriller,0
4271,1556,1,965309956,1.0,2312|2001|11|1918|2002|3707|1722|165|1792|3082,570|964|2170|512|2467|3861|342|735|520|1466,M,35,7,83405,Speed 2: Cruise Control (1997),Action|Romance|Thriller,0
4306,1556,2,965263961,1.0,3686|2688|3257|1320|1876|1792|2389|540|736|1438,2883|1327|1456|288|1973|1901|1526|1794|3440|1883,M,45,7,67301,Speed 2: Cruise Control (1997),Action|Romance|Thriller,0
5711,1556,3,958514282,1.0,2841|1422|1620|2881|2763|1552|2688|2279|1752|2389,1657|3272|2197|3169|3116|2498|3580|3752|980|2792,M,25,7,47714,Speed 2: Cruise Control (1997),Action|Romance|Thriller,0
95,1921,2,977629537,1.0,593|1280|527|36|1358|3246|529|446|1249|3147,3617|947|3662|2359|3500|250|1413|1611|2775|404,M,45,0,98201,Pi (1998),Sci-Fi|Thriller,0
5813,1921,5,957918547,1.0,21|349|380|2001|648|780|2791|2371|2372|1732,85|367|1753|2944|1487|310|1235|684|2691|2144,M,25,7,94117,Pi (1998),Sci-Fi|Thriller,1
98,296,4,977619823,1.0,920|1250|3507|3578|2791|1129|648|3821|527|318,1200|1900|3007|3362|1022|1326|674|1953|78|3466,F,35,7,33547,Pulp Fiction (1994),Crime|Drama,1
845,296,5,975356632,1.0,2890|3100|2336|17|3418|3159|593|2858|73|1213,3380|1835|586|617|3722|6|2870|3068|2985|2110,F,18,0,20009,Pulp Fiction (1994),Crime|Drama,1
2981,296,5,970948304,1.0,2997|3070|3751|1923|2108|357|356|3129|2359|1704,1693|1588|527|2770|2673|1993|687|282|232|1311,M,45,6,52556,Pulp Fiction (1994),Crime|Drama,1
99,2762,2,994354345,1.0,2352|2018|1529|2797|2080|2716|1234|3317|1968|2144,1392|3259|1115|2220|596|2038|3936|980|2806|1877,F,1,10,19390,"Sixth Sense, The (1999)",Thriller,0
365,2762,5,976405459,1.0,3259|2125|2424|1597|852|1835|1888|2724|2805|593,2601|3310|3797|3747|2560|1578|2968|1373|1661|1210,F,18,4,02138,"Sixth Sense, The (1999)",Thriller,1
640,2762,5,975726218,1.0,3006|1673|593|318|2997|778|296|608|34|1617,747|3207|3059|507|3389|1841|1463|341|3716|1269,M,18,4,47406,"Sixth Sense, The (1999)",Thriller,1
744,2762,4,975472452,1.0,3617|2335|2378|2683|2694|3243|3235|2712|2959|2580,2688|1260|1899|149|3229|1335|3176|726|3524|1781,M,25,17,77007,"Sixth Sense, The (1999)",Thriller,1
1006,2762,4,975037299,1.0,3578|260|180|3052|1206|1923|1060|1517|344|2706,531|1414|157|3609|728|2887|1132|2566|3079|3142,M,18,4,53220,"Sixth Sense, The (1999)",Thriller,1
